"ID","season","year","area","ECOREGION","yearqtr","lat","lon","X","Y"
"4488","Sum",2023,13794.5795608857,"Araucanian",2023 Q1,-36.7215870540424,-73.0965398332466,134.091841426366,5928.18306260772
"4489","Sum",2023,1123.18873280531,"Araucanian",2023 Q1,-36.6954222047378,-73.0942207027744,134.174814191914,5931.09647376142
"4490","Sum",2023,2007.03793737257,"Araucanian",2023 Q1,-36.6431194651671,-73.0925567659068,134.0754687144,5936.90889682806
"4491","Sum",2023,17985.9893923322,"Araucanian",2023 Q1,-36.6301270987035,-73.0901085124268,134.232936233527,5938.36050789502
"4492","Sum",2023,2810.41684548922,"Araucanian",2023 Q1,-36.6273337551257,-73.0912626796938,134.116438289576,5938.66618585497
"4493","Sum",2023,29870.7005303297,"Araucanian",2023 Q1,-36.6270269458364,-73.0884929555394,134.36280549804,5938.71081620128
"4494","Sum",2023,2007.24608882429,"Araucanian",2023 Q1,-36.6347256072686,-73.0900199239208,134.262642509494,5937.85037338165
"4495","Sum",2023,2810.29056807944,"Araucanian",2023 Q1,-36.6299696696807,-73.0843738831154,134.7452755444,5938.39985924514
"4496","Sum",2023,31556.124512233,"Araucanian",2023 Q1,-36.6285137022275,-73.0841043328784,134.762507103057,5938.56251082235
"4497","Sum",2023,1926.64370383487,"Araucanian",2023 Q1,-36.6451775058029,-73.0726146157017,135.869119890614,5936.75643348847
"4498","Sum",2023,1605.56216187612,"Araucanian",2023 Q1,-36.6435380804377,-73.0694817413213,136.141637374403,5936.95032720887
"4499","Sum",2023,2328.40431620664,"Araucanian",2023 Q1,-36.632149611065,-73.0691340317223,136.119071871345,5938.21585379766
"4500","Sum",2023,8671.47798468984,"Araucanian",2023 Q1,-36.6305757214207,-73.0694193570296,136.086127745271,5938.38948370014
"4501","Sum",2023,11160.9135942196,"Araucanian",2023 Q1,-36.6277829813958,-73.0694282616775,136.072171573459,5938.69946486505
"4502","Sum",2023,1445.35102711921,"Araucanian",2023 Q1,-36.6248730850337,-73.0689452477291,136.101679463522,5939.02431923764
"4503","Sum",2023,2007.50649803437,"Araucanian",2023 Q1,-36.6219443777148,-73.0686543931945,136.113908517223,5939.35053176922
"4504","Sum",2023,1606.01965826149,"Araucanian",2023 Q1,-36.6211655383287,-73.0680354538085,136.165623259347,5939.43933850657
"4505","Sum",2023,1204.52103645785,"Araucanian",2023 Q1,-36.6207059003207,-73.0676147427742,136.201104445731,5939.4919587313
"4506","Sum",2023,4015.13679012889,"Araucanian",2023 Q1,-36.6193284839895,-73.0669475940303,136.25431684529,5939.64739415408
"4507","Sum",2023,8578.63734706541,"Araucanian",2023 Q1,-36.7357577008242,-73.0007255719205,142.719922287438,5926.97241116876
"4508","Sum",2023,23010.9503172548,"Araucanian",2023 Q1,-36.7317912934821,-72.9947670393038,143.233898514422,5927.43495825645
"4509","Sum",2023,46264.036328417,"Araucanian",2023 Q1,-36.7291516465427,-72.9951809059578,143.184680399075,5927.72642903981
"4510","Sum",2023,2488.82578284532,"Araucanian",2023 Q1,-36.6366862528861,-73.0658341468484,136.435666956432,5937.72478007154
"4511","Sum",2023,1043.71759092587,"Araucanian",2023 Q1,-36.6353530461038,-73.0649884375042,136.50505026244,5937.87598479302
"4512","Sum",2023,1124.08551987197,"Araucanian",2023 Q1,-36.6279394773597,-73.0510694865653,137.715520501225,5938.75165815475
"4513","Sum",2023,1204.40837916562,"Araucanian",2023 Q1,-36.6258502526431,-73.0504149998628,137.764281335846,5938.98605023091
"4514","Sum",2023,1847.06176468503,"Araucanian",2023 Q1,-36.6146963010296,-73.0632530969806,136.563124078003,5940.17561419091
"4515","Sum",2023,1124.26807000144,"Araucanian",2023 Q1,-36.6152154829664,-73.0505112478105,137.705802441367,5940.16621637415
"4516","Sum",2023,2088.05139411116,"Araucanian",2023 Q1,-36.6118862873676,-73.0612362429572,136.730399775688,5940.49519037277
"4517","Sum",2023,1446.11887329552,"Araucanian",2023 Q1,-36.5743877660391,-72.9958872619943,142.40517369358,5944.90332329699
"4518","Sum",2023,1285.43933137536,"Araucanian",2023 Q1,-36.5743172733837,-72.9954774057491,142.441543688375,5944.91267562918
"4519","Sum",2023,1124.8642369144,"Araucanian",2023 Q1,-36.5661289692368,-72.9880719190113,143.066823068288,5945.84917765353
"4520","Sum",2023,12027.39424956,"Araucanian",2023 Q1,-36.7266178681254,-72.9928449661386,143.38166258436,5928.01640761205
"4521","Sum",2023,32795.9554092366,"Araucanian",2023 Q1,-36.7235936724958,-72.9925169260308,143.396963781135,5928.35333301334
"4522","Sum",2023,1202.79041674697,"Araucanian",2023 Q1,-36.7230479663897,-72.9905632467262,143.569016217051,5928.42119357728
"4523","Sum",2023,16518.7586775526,"Araucanian",2023 Q1,-36.7208193574141,-72.9891311398375,143.686673500253,5928.67391807008
"4524","Sum",2023,9221.86770829989,"Araucanian",2023 Q1,-36.7188016674794,-72.9885093595053,143.732899932722,5928.90020870459
"4525","Sum",2023,12750.6256856768,"Araucanian",2023 Q1,-36.7163877741457,-72.9882555380887,143.744413029375,5929.16910879734
"4526","Sum",2023,16359.8289728496,"Araucanian",2023 Q1,-36.7138422514412,-72.9882370490373,143.73428742421,5929.45174365886
"4527","Sum",2023,1042.56217932247,"Araucanian",2023 Q1,-36.7120622613216,-72.988341413403,143.716724658151,5929.64894283352
"4528","Sum",2023,1044.19179221347,"Araucanian",2023 Q1,-36.5897462703345,-72.9825507352206,143.669969446836,5943.24809311516
"4529","Sum",2023,3448.05654081872,"Araucanian",2023 Q1,-36.7214042583456,-72.9876708108237,143.819878287384,5928.61443146028
"4530","Sum",2023,6014.57722950738,"Araucanian",2023 Q1,-36.7145774490872,-72.9872981708982,143.821596266268,5929.37362994825
"4531","Sum",2023,5212.78759836383,"Araucanian",2023 Q1,-36.7122129014507,-72.9867272110896,143.861686766775,5929.63823280941
"4532","Sum",2023,1283.16723815701,"Araucanian",2023 Q1,-36.7111475345138,-72.9876845204942,143.771201452348,5929.75292888406
"4533","Sum",2023,4090.09615340723,"Araucanian",2023 Q1,-36.7110218145065,-72.9867420598491,143.854851163415,5929.77039412847
"4534","Sum",2023,1604.77545162471,"Araucanian",2023 Q1,-36.6712960226575,-72.9853095994257,143.799306423762,5934.18547855201
"4535","Sum",2023,1123.25779367551,"Araucanian",2023 Q1,-36.6766409988206,-72.9808533141162,144.222448042479,5933.60873355213
"4536","Sum",2023,1444.24942991335,"Araucanian",2023 Q1,-36.673776370985,-72.9842341169419,143.906929375118,5933.91414959925
"4537","Sum",2023,21905.800541664,"Araucanian",2023 Q1,-36.6686403985513,-72.981464523119,144.13087952346,5934.49456372464
"4538","Sum",2023,116599.823990983,"Araucanian",2023 Q1,-36.661747433223,-72.9775433450632,144.449752699257,5935.27427936251
"4539","Sum",2023,1525.98311231949,"Araucanian",2023 Q1,-36.5965585551421,-72.9783275624089,144.079356578701,5942.50758567221
"4540","Sum",2023,5937.07554195635,"Araucanian",2023 Q1,-36.6783914960371,-72.9797115217859,144.332614699235,5933.41866371019
"4541","Sum",2023,4972.73403752339,"Araucanian",2023 Q1,-36.7029775736766,-72.9797436673762,144.443189760161,5930.68937827072
"4542","Sum",2023,2807.22373307079,"Araucanian",2023 Q1,-36.7019734896351,-72.9794917246538,144.461074931729,5930.80177260505
"4543","Sum",2023,2887.32951891981,"Araucanian",2023 Q1,-36.7045511548019,-72.9784225151218,144.568539078294,5930.51961295521
"4544","Sum",2023,1122.87132100621,"Araucanian",2023 Q1,-36.7031220496636,-72.9785946927959,144.546555111935,5930.67761048375
"4545","Sum",2023,2326.02294968691,"Araucanian",2023 Q1,-36.7006353096781,-72.9788099786723,144.515837222525,5930.95285013497
"4546","Sum",2023,2727.7048670189,"Araucanian",2023 Q1,-36.682181487795,-72.9778998201979,144.512077723836,5933.0046882473
"4547","Sum",2023,1042.95999957738,"Araucanian",2023 Q1,-36.6811602156704,-72.9781006191643,144.489415297643,5933.11730811657
"4548","Sum",2023,4812.06249044067,"Araucanian",2023 Q1,-36.7069531492838,-72.9778071695355,144.63462150212,5930.25526663427
"4549","Sum",2023,2165.6177289522,"Araucanian",2023 Q1,-36.7001169717303,-72.9775449951164,144.626517520845,5931.01508752357
"4550","Sum",2023,1523.97719199858,"Araucanian",2023 Q1,-36.6984984277338,-72.9742898709136,144.910020709021,5931.20683913578
"4551","Sum",2023,1203.15038767422,"Araucanian",2023 Q1,-36.6978112956203,-72.9742139082259,144.91364404793,5931.2833957383
"4552","Sum",2023,6580.8169643369,"Araucanian",2023 Q1,-36.6549455865397,-72.971259179737,144.980455267552,5936.05262531403
"4553","Sum",2023,7475.96950054713,"Araucanian",2023 Q1,-36.520703125377,-72.9293655667808,148.117246550594,5951.1082201713
"4554","Sum",2023,1134.17436879163,"Araucanian",2023 Q1,-35.8764089105241,-72.6783392254906,167.891533602188,6023.50696359735
"4555","Sum",2023,1296.63670884038,"Araucanian",2023 Q1,-35.8460699159937,-72.6507208427322,170.260342820779,6026.96771521442
"4556","Sum",2023,1463.27319270826,"Araucanian",2023 Q1,-35.5929034587728,-72.6376341358884,170.400021327194,6055.10851177789
"4557","Sum",2023,1065.26006926247,"Araucanian",2023 Q1,-34.8846816700936,-72.1681795590912,210.44193549545,6135.16381044668
"4558","Sum",2023,3038.64088983717,"Araucanian",2023 Q1,-34.6869284858865,-72.0584831236996,219.802282659706,6157.41609080764
"4559","Sum",2023,1727.51702503919,"Araucanian",2023 Q1,-34.545589038596,-72.052006004403,219.920911605007,6173.11508314722
"4560","Sum",2023,1649.81570152273,"Araucanian",2023 Q1,-34.3023981943932,-71.9737392156611,226.313399165891,6200.3091169996
"4561","Sum",2023,2971.90866037591,"Araucanian",2023 Q1,-34.238952681196,-71.9822682203442,225.321690398467,6207.32463200091
"4562","Sum",2023,1000.3402078338,"Araucanian",2023 Q1,-33.3589530476891,-71.6654299243875,251.984138967661,6305.74472971395
"4563","Sum",2023,1000.35070563084,"Araucanian",2023 Q1,-33.358002330643,-71.6651978593897,252.003039462984,6305.85073071199
"4564","Sum",2023,1750.64904725805,"Araucanian",2023 Q1,-33.3557704449732,-71.6607426435807,252.411390988545,6306.1088837047
"4565","Sum",2024,6607.25797639089,"Araucanian",2024 Q1,-37.3677495801183,-73.6691172046362,86.4482332716511,5854.0907382373
"4566","Sum",2024,1671.80363414175,"Araucanian",2024 Q1,-37.3653408279668,-73.6805575051626,85.4210602062933,5854.30788148381
"4567","Sum",2024,1035.58707614784,"Araucanian",2024 Q1,-37.3154191771665,-73.6691676573046,86.1558967825177,5859.90115553772
"4568","Sum",2024,1035.68918173152,"Araucanian",2024 Q1,-37.307603834187,-73.6666869251666,86.3329630190176,5860.77983951557
"4569","Sum",2024,1036.03801125464,"Araucanian",2024 Q1,-37.2821746015046,-73.6675645099114,86.1154398230345,5863.59957816002
"4570","Sum",2024,7813.21865681466,"Araucanian",2024 Q1,-37.2517433607625,-73.6644428288875,86.2254676687383,5866.9922611469
"4571","Sum",2024,5899.82303564192,"Araucanian",2024 Q1,-37.250853839142,-73.6622502563412,86.4152064189537,5867.1006402015
"4572","Sum",2024,2949.94486235984,"Araucanian",2024 Q1,-37.2501181924317,-73.6631485714157,86.3314372841653,5867.1783874663
"4573","Sum",2024,2387.89449756239,"Araucanian",2024 Q1,-37.3761082058011,-73.6674438137507,86.6425301230355,5853.16996606504
"4574","Sum",2024,3661.50204777374,"Araucanian",2024 Q1,-37.3748467887916,-73.6678622452443,86.5985090056518,5853.30819313149
"4575","Sum",2024,8597.34686132646,"Araucanian",2024 Q1,-37.3680235347669,-73.667961010068,86.5522068727693,5854.06539758578
"4576","Sum",2024,1434.55012185836,"Araucanian",2024 Q1,-37.2796451143296,-73.6629911638361,86.5073326902662,5863.90050267491
"4577","Sum",2024,13317.1569379401,"Araucanian",2024 Q1,-37.2347626699335,-73.6569601664286,86.7966807781273,5868.91051193886
"4578","Sum",2024,1116.41055095706,"Araucanian",2024 Q1,-37.234783534458,-73.6581958712403,86.6870882601707,5868.90278703708
"4579","Sum",2024,4621.03857702469,"Araucanian",2024 Q1,-37.3021843953341,-73.659643130411,86.9279844766644,5861.4124838593
"4580","Sum",2024,1593.99487171241,"Araucanian",2024 Q1,-37.2765853523196,-73.6581432552934,86.9207094016565,5864.26148866076
"4581","Sum",2024,9652.87537359871,"Araucanian",2024 Q1,-37.2026439462644,-73.6479639313603,87.4199922031398,5872.51617144866
"4582","Sum",2024,1515.73838054226,"Araucanian",2024 Q1,-37.2025194940874,-73.6461871522661,87.5771236889514,5872.53774627263
"4583","Sum",2024,1116.8806708426,"Araucanian",2024 Q1,-37.2010389626282,-73.6457349550166,87.6092099848988,5872.70411156006
"4584","Sum",2024,3031.84485292784,"Araucanian",2024 Q1,-37.1921959603865,-73.6383292573191,88.2188237960069,5873.71828943302
"4585","Sum",2024,1356.370721507,"Araucanian",2024 Q1,-37.1914496355811,-73.6406979730466,88.004343569914,5873.79083568926
"4586","Sum",2024,1515.94457323151,"Araucanian",2024 Q1,-37.1900612796194,-73.6308732401702,88.8695379826068,5873.98777025927
"4587","Sum",2024,7470.07840056197,"Araucanian",2024 Q1,-37.4873638517421,-73.5944376011733,93.7151839158077,5841.13479954519
"4588","Sum",2024,1271.79299886239,"Araucanian",2024 Q1,-37.4704934441481,-73.5969724762139,93.3992538023884,5842.9970410293
"4589","Sum",2024,1510.26538768848,"Araucanian",2024 Q1,-37.4699054024269,-73.5967561716409,93.4152029062962,5843.06327083131
"4590","Sum",2024,7074.55872074182,"Araucanian",2024 Q1,-37.4677650643206,-73.5933153721925,93.7080980192648,5843.31581254835
"4591","Sum",2024,6757.36393332555,"Araucanian",2024 Q1,-37.4591571004369,-73.5926275358783,93.7222723094068,5844.27457436927
"4592","Sum",2024,1037.28144999979,"Araucanian",2024 Q1,-37.1851565508473,-73.62519857916,89.3470021080672,5874.55703186876
"4593","Sum",2024,1675.94714638515,"Araucanian",2024 Q1,-37.1678397962631,-73.6111861768869,90.4981245257732,5876.54055666065
"4594","Sum",2024,1197.12835560271,"Araucanian",2024 Q1,-37.1663006826417,-73.6107601187856,90.5276568021358,5876.71329524761
"4595","Sum",2024,2713.56286541453,"Araucanian",2024 Q1,-37.1641487770913,-73.6098012114415,90.601226600382,5876.95638083388
"4596","Sum",2024,4868.52249502172,"Araucanian",2024 Q1,-37.162929988301,-73.6090743300604,90.659228515575,5877.09485368747
"4597","Sum",2024,1117.47125838103,"Araucanian",2024 Q1,-37.1534410854211,-73.5922595295931,92.1023365639059,5878.22107242183
"4598","Sum",2024,1037.7016063736,"Araucanian",2024 Q1,-37.1480008486021,-73.5791357356259,93.2394880203194,5878.88161672382
"4599","Sum",2024,1037.73687334835,"Araucanian",2024 Q1,-37.145464835524,-73.5795572526574,93.1884035352866,5879.16138450309
"4600","Sum",2024,3911.50285588839,"Araucanian",2024 Q1,-37.1449272566776,-73.5803531862599,93.1147706177824,5879.21765113782
"4601","Sum",2024,1112.42487934809,"Araucanian",2024 Q1,-37.4964691932252,-73.5916178756213,94.0140909512084,5840.13598277816
"4602","Sum",2024,2146.37788529671,"Araucanian",2024 Q1,-37.4619116220257,-73.5924917129239,93.7492370236079,5843.96931296359
"4603","Sum",2024,3020.87180927376,"Araucanian",2024 Q1,-37.4607685901449,-73.5920991159905,93.777785214211,5844.09792734773
"4604","Sum",2024,1037.47190747876,"Araucanian",2024 Q1,-37.163866478572,-73.5716037072709,93.9940144109399,5877.15237238349
"4605","Sum",2024,5116.78495284665,"Araucanian",2024 Q1,-37.0243283145108,-73.5606903616288,94.2184046122734,5892.6922714595
"4606","Sum",2024,2238.76055421855,"Araucanian",2024 Q1,-37.0188734557292,-73.562660039509,94.0139502581184,5893.28950500739
"4607","Sum",2024,2638.55961330578,"Araucanian",2024 Q1,-37.018316578117,-73.5629202019573,93.987816457638,5893.3502226875
"4608","Sum",2024,2158.86621583806,"Araucanian",2024 Q1,-37.0164437266061,-73.5608310896591,94.1638288977639,5893.56710218717
"4609","Sum",2024,1278.96241935807,"Araucanian",2024 Q1,-37.0381904426901,-73.5596137897538,94.388170500167,5891.15775030657
"4610","Sum",2024,1358.91542001854,"Araucanian",2024 Q1,-37.0371507748314,-73.559368734338,94.404437878005,5891.27423334415
"4611","Sum",2024,4956.08748136264,"Araucanian",2024 Q1,-37.0363800473824,-73.5585919561279,94.4694695720217,5891.36312870226
"4612","Sum",2024,13029.9088449426,"Araucanian",2024 Q1,-37.0351740593854,-73.5581554724556,94.5018917270562,5891.49889632384
"4613","Sum",2024,1199.09557545348,"Araucanian",2024 Q1,-37.0337273131515,-73.5588913944699,94.4286707635228,5891.65638403764
"4614","Sum",2024,3677.44734446541,"Araucanian",2024 Q1,-37.0290266504876,-73.5581799021646,94.4669442351911,5892.18134375938
"4615","Sum",2024,4636.81820380845,"Araucanian",2024 Q1,-37.0284785699213,-73.5586182854927,94.4249973733677,5892.24032384269
"4616","Sum",2024,2318.42097516405,"Araucanian",2024 Q1,-37.0281765506459,-73.5592827286843,94.364237819682,5892.27101698664
"4617","Sum",2024,1918.76332836907,"Araucanian",2024 Q1,-37.0253595062241,-73.5591608885781,94.3600645921452,5892.58431661652
"4618","Sum",2024,5836.3097878903,"Araucanian",2024 Q1,-37.024245943599,-73.5578646891158,94.4695227017963,5892.7134965042
"4619","Sum",2024,2398.5078921055,"Araucanian",2024 Q1,-37.0235104737353,-73.5581937033131,94.43631182115,5892.79375018606
"4620","Sum",2024,2958.57917433762,"Araucanian",2024 Q1,-37.0127177415778,-73.5587643351105,94.3279837296232,5893.98963640357
"4621","Sum",2024,1037.4105593905,"Araucanian",2024 Q1,-37.1675426611306,-73.5654467923988,94.5608174852287,5876.77060815502
"4622","Sum",2024,22743.5799869464,"Araucanian",2024 Q1,-37.1663290488105,-73.5651124639406,94.5840247830095,5876.90679112087
"4623","Sum",2024,2957.98514727957,"Araucanian",2024 Q1,-37.0279526831194,-73.5575940981332,94.5133682165243,5892.30309075987
"4624","Sum",2024,1119.24368757773,"Araucanian",2024 Q1,-37.0274651999744,-73.5570648197471,94.5578872805239,5892.35947807285
"4625","Sum",2024,3357.75449026086,"Araucanian",2024 Q1,-37.0269925149008,-73.5575203938601,94.5148119291336,5892.41001393448
"4626","Sum",2024,3277.87841176201,"Araucanian",2024 Q1,-37.0253034524987,-73.5572159994963,94.5329083029317,5892.59885250872
"4627","Sum",2024,15910.2386985856,"Araucanian",2024 Q1,-37.0225208211456,-73.5557512032684,94.6484868690623,5892.91406789954
"4628","Sum",2024,1117.20139871305,"Araucanian",2024 Q1,-37.1681927056519,-73.5652202388607,94.5844301664681,5876.69940352307
"4629","Sum",2024,8394.21064505386,"Araucanian",2024 Q1,-37.0284255407994,-73.5562708769212,94.6336825930977,5892.25624288989
"4630","Sum",2024,3997.27637235168,"Araucanian",2024 Q1,-37.0278445451909,-73.5566803397619,94.5941358604153,5892.31900187305
"4631","Sum",2024,1994.97737557793,"Araucanian",2024 Q1,-37.1689285541324,-73.5635614360248,94.7357651373937,5876.62480999464
"4632","Sum",2024,20827.75251846,"Araucanian",2024 Q1,-37.167890736198,-73.5609933115791,94.9584028414058,5876.75104212195
"4633","Sum",2024,5276.65927553887,"Araucanian",2024 Q1,-37.0239569090166,-73.5552763559246,94.6984109368591,5892.75664633064
"4634","Sum",2024,20467.3442907763,"Araucanian",2024 Q1,-37.0224029042264,-73.5521763716122,94.9661175964403,5892.94242396955
"4635","Sum",2024,26013.3027684637,"Araucanian",2024 Q1,-37.1720389926671,-73.5605032154048,95.0241481798512,5876.29255218715
"4636","Sum",2024,11890.0346210061,"Araucanian",2024 Q1,-37.1685861804928,-73.5595770831859,95.0879642368204,5876.67988974771
"4637","Sum",2024,1199.26943548117,"Araucanian",2024 Q1,-37.0217377983138,-73.5524474793963,94.9384410322943,5893.01511387408
"4638","Sum",2024,1276.25593731605,"Araucanian",2024 Q1,-37.1981242501105,-73.5455944568567,96.4879813244788,5873.46000842032
"4639","Sum",2024,2791.93707828631,"Araucanian",2024 Q1,-37.1958954655354,-73.5548292980941,95.6558203151972,5873.66800854438
"4640","Sum",2024,1918.42781786763,"Araucanian",2024 Q1,-37.0368729136273,-73.545278174254,95.6571648759852,5891.36523468488
"4641","Sum",2024,1998.37641201977,"Araucanian",2024 Q1,-37.03680074907,-73.5487284541378,95.3496701332573,5891.3585358172
"4642","Sum",2024,2158.26014740848,"Araucanian",2024 Q1,-37.0361367941154,-73.5473996131641,95.4644193571547,5891.43792224628
"4643","Sum",2024,1039.16645315728,"Araucanian",2024 Q1,-37.0360569440287,-73.5490698138417,95.3153277374697,5891.43966473508
"4644","Sum",2024,4636.30139539717,"Araucanian",2024 Q1,-37.0356356645819,-73.5484394449099,95.3691964860627,5891.4891283668
"4645","Sum",2024,4796.28467027978,"Araucanian",2024 Q1,-37.0338725400295,-73.5484933950919,95.3550142626185,5891.68465873729
"4646","Sum",2024,1359.84402204561,"Araucanian",2024 Q1,-36.9822689952998,-73.5410800920637,95.7409842163429,5897.44578913683
"4647","Sum",2024,1279.9580283912,"Araucanian",2024 Q1,-36.9753420593561,-73.5363923392715,96.121836921005,5898.2348238421
"4648","Sum",2024,1520.01057798701,"Araucanian",2024 Q1,-36.9718084890614,-73.5328575872672,96.4180134724202,5898.6421748489
"4649","Sum",2024,1040.18294304292,"Araucanian",2024 Q1,-36.9595895829147,-73.5384351429699,95.8563711133985,5899.97512763398
"4650","Sum",2024,2320.41979560896,"Araucanian",2024 Q1,-36.9593996739487,-73.539885314683,95.7261527321547,5899.99004536419
"4651","Sum",2024,4307.05208991596,"Araucanian",2024 Q1,-37.2029739049483,-73.5406639117688,96.9517681538435,5872.94258326042
"4652","Sum",2024,4479.61886513134,"Araucanian",2024 Q1,-36.9778124269926,-73.5250190271412,97.1480532455886,5898.00883052085
"4653","Sum",2024,1359.90459816668,"Araucanian",2024 Q1,-36.9766783038061,-73.5251112167377,97.1338466309593,5898.1343601848
"4654","Sum",2024,1519.90882982477,"Araucanian",2024 Q1,-36.9757799884175,-73.5242432161605,97.2064214348131,5898.23777974058
"4655","Sum",2024,3519.97880052944,"Araucanian",2024 Q1,-36.972254100259,-73.5287985113539,96.781978660845,5898.60993303616
"4656","Sum",2024,3919.98490848826,"Araucanian",2024 Q1,-36.9722710591393,-73.5301520267021,96.6614894192026,5898.60230505057
"4657","Sum",2024,7600.12994633941,"Araucanian",2024 Q1,-36.9700846688594,-73.5259008429306,97.0286524983639,5898.8630963675
"4658","Sum",2024,3280.06878740335,"Araucanian",2024 Q1,-36.9700000962281,-73.527468618846,96.888534942562,5898.86583616513
"4659","Sum",2024,5680.10132597906,"Araucanian",2024 Q1,-36.9697638064216,-73.5239562076013,97.2002013000081,5898.90696695782
"4660","Sum",2024,1439.89006233832,"Araucanian",2024 Q1,-36.9769927140323,-73.52391698602,97.2418905644011,5898.10451513975
"4661","Sum",2024,2879.7760716966,"Araucanian",2024 Q1,-36.9768929013383,-73.5223848588544,97.3778452060079,5898.12209158879
"4662","Sum",2024,4399.70019731554,"Araucanian",2024 Q1,-36.9762977440293,-73.5234416960207,97.2805575299103,5898.18369182536
"4663","Sum",2024,1519.89519300387,"Araucanian",2024 Q1,-36.976257513727,-73.5226829845297,97.3479316445747,5898.19137447982
"4664","Sum",2024,2799.81177841712,"Araucanian",2024 Q1,-36.9759930175043,-73.5217122631249,97.4330073989281,5898.22485497465
"4665","Sum",2024,2319.87024106091,"Araucanian",2024 Q1,-36.9753680025082,-73.5234988045207,97.2705579984541,5898.28667797225
"4666","Sum",2024,1119.94139801801,"Araucanian",2024 Q1,-36.9751511677086,-73.5239426519337,97.2298734793696,5898.30887133703
"4667","Sum",2024,1999.90883686097,"Araucanian",2024 Q1,-36.9745187541073,-73.5230977220721,97.3018007055058,5898.38266924736
"4668","Sum",2024,1519.94622975838,"Araucanian",2024 Q1,-36.9737280471471,-73.5230470383464,97.3021386698102,5898.47067542127
"4669","Sum",2024,1839.9598725278,"Araucanian",2024 Q1,-36.9726358846473,-73.5226788732182,97.3291672289133,5898.59349744888
"4670","Sum",2024,1439.98036950582,"Araucanian",2024 Q1,-36.9719072515078,-73.5219357015739,97.3915246859492,5898.67754617566
"4671","Sum",2024,1920.00113017944,"Araucanian",2024 Q1,-36.9708317679066,-73.5220604671692,97.3747299506895,5898.79642720874
"4672","Sum",2024,5520.06645680999,"Araucanian",2024 Q1,-36.9700229583542,-73.5225825332278,97.3239486325836,5898.88401604885
"4673","Sum",2024,9360.28359799527,"Araucanian",2024 Q1,-36.9684053565631,-73.5209978457723,97.4565850082924,5899.07033108874
"4674","Sum",2024,1040.04103240831,"Araucanian",2024 Q1,-36.9680061061482,-73.5232397945252,97.2547407514225,5899.10515928477
"4675","Sum",2024,1999.85356712825,"Araucanian",2024 Q1,-36.9764303686646,-73.5215418401384,97.4504986146909,5898.17701849974
"4676","Sum",2024,1199.97487528362,"Araucanian",2024 Q1,-36.9722585925317,-73.5203896012548,97.5311152831157,5898.6450875551
"4677","Sum",2024,48079.4110914746,"Araucanian",2024 Q1,-36.9714432634575,-73.5192982184062,97.6240382680669,5898.74023503843
"4678","Sum",2024,5118.09690943055,"Araucanian",2024 Q1,-36.9991825053068,-73.5203153049479,97.6799175890679,5895.65607001551
"4679","Sum",2024,1359.51975455778,"Araucanian",2024 Q1,-36.9978098495822,-73.5207094718404,97.6375638172703,5895.80680443247
"4680","Sum",2024,2399.16590324675,"Araucanian",2024 Q1,-36.9972826616826,-73.5199793706308,97.699798693853,5895.86843100939
"4681","Sum",2024,30152.1862834914,"Araucanian",2024 Q1,-36.9903074346989,-73.5186243152126,97.7836457296562,5896.64862267688
"4682","Sum",2024,4079.01165333902,"Araucanian",2024 Q1,-36.9892071594274,-73.5200436619566,97.6514220369161,5896.76477304832
"4683","Sum",2024,5440.03449281516,"Araucanian",2024 Q1,-36.9698378969526,-73.5179894261665,97.7321633203866,5898.92401859348
"4684","Sum",2024,7117.39544248268,"Araucanian",2024 Q1,-36.9985669168283,-73.5191074667298,97.7842291673482,5895.72953512885
"4685","Sum",2024,1919.35719327929,"Araucanian",2024 Q1,-36.9961942032378,-73.519167144053,97.7663842808938,5895.99272218751
"4686","Sum",2024,58942.1230371627,"Araucanian",2024 Q1,-36.9934756856597,-73.5169997335339,97.9450591438013,5896.30373456815
"4687","Sum",2024,13674.9683724164,"Araucanian",2024 Q1,-36.998504737911,-73.517512152312,97.925970802374,5895.74319514762
"4688","Sum",2024,1439.52054729727,"Araucanian",2024 Q1,-36.9959371855521,-73.5183124968687,97.8411398186912,5896.0248783769
"4689","Sum",2024,2559.17935615842,"Araucanian",2024 Q1,-36.9949898991145,-73.5183418175135,97.8335270948389,5896.12993035475
"4690","Sum",2024,2159.28972257039,"Araucanian",2024 Q1,-36.9955196349278,-73.517565564501,97.9054555663497,5896.07440155373
"4691","Sum",2024,5278.1703718442,"Araucanian",2024 Q1,-36.9967107341037,-73.5163316656006,98.0216302164026,5895.94737922239
"4692","Sum",2024,1437.98248274072,"Araucanian",2024 Q1,-37.0779533706727,-73.5190361394426,98.2102084590951,5886.91562181256
"4693","Sum",2024,2396.75365817652,"Araucanian",2024 Q1,-37.0741365290081,-73.5182396336315,98.2608770138301,5887.34277983963
"4694","Sum",2024,9986.83802398847,"Araucanian",2024 Q1,-37.071072553447,-73.5162252505492,98.4238891079064,5887.69150653876
"4695","Sum",2024,20693.1501205924,"Araucanian",2024 Q1,-37.0693944981027,-73.5153469188884,98.4931641893316,5887.88154025602
"4696","Sum",2024,26126.8435736875,"Araucanian",2024 Q1,-37.0671685927803,-73.5149783324076,98.5141942880675,5888.13024188109
"4697","Sum",2024,3915.15322618058,"Araucanian",2024 Q1,-37.0648396989589,-73.5153426582784,98.4694708331913,5888.38727429153
